"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114190062",115.726198151177,7.04619764888818,1.13847010767524,6.18918107852345,6.04775782906365e-10,1.81922753671193e-07,9.21840560765352
"LOC114169989",260.428848703096,5.20122654721915,0.840427895248101,6.1887838048066,6.06301696220382e-10,1.81922753671193e-07,9.21731121675906
"LOC114181142",163.112741306562,3.71439620444355,0.601197886572825,6.17832545223629,6.47850602752456e-10,1.90727217450323e-07,9.18852513283424
"LOC114173588",214.923163603215,4.13642349035428,0.672024762928683,6.15516528338591,7.49992360965897e-10,2.17687923588524e-07,9.12494316008464
"LOC114191899",144.983262510424,3.14131993142294,0.510683015355999,6.15121285996386,7.68926366064968e-10,2.20083813220373e-07,9.11411524712028
"LOC114188040",169.377620213855,5.42015776346895,0.882512721079734,6.14173329630593,8.1625828220513e-10,2.30430831228539e-07,9.08817239910402
"LOC114184640",1052.34535996743,6.93404329990667,1.13216315582114,6.12459720514177,9.09132982563805e-10,2.53181250063174e-07,9.0413725861185
"LOC114163938",403.841133679172,4.22967774854517,0.695709700855246,6.07965900625731,1.20438397364705e-09,3.30932599052246e-07,8.91923503213882
"LOC114182753",233.025446603456,3.82702289775615,0.630351909198268,6.07124820582152,1.26919843313115e-09,3.44153175131141e-07,8.89647047272268
"LOC114189477",107.58007854848,6.74602925229856,1.1117190711159,6.06810607784858,1.2942741317343e-09,3.46394822165979e-07,8.88797372885231
"LOC114176498",53.5647552757181,4.66235179891508,0.771573648320679,6.04265297170611,1.51600498547109e-09,4.00536291546003e-07,8.8192993704988
"LOC114194015",281.043677277741,4.99861004369236,0.82823404864621,6.03526267950809,1.58704310751492e-09,4.13997270375537e-07,8.7994112767098
"LOC114180953",43.4427341095538,8.85428088458323,1.47010895986078,6.02287390005548,1.71346940310874e-09,4.35940462460061e-07,8.76612364622663
"LOC114163997",945.788968474178,-1.52161244346371,0.252620300151783,-6.02331816781737,1.70877061781861e-09,4.35940462460061e-07,8.76731623224807
"LOC114187694",332.703478632423,4.11698176137216,0.686259186128017,5.99916452062496,1.98335332781334e-09,4.9845055340948e-07,8.70259991078175
"LOC114177032",113.301233957868,6.36327705551346,1.06243584436437,5.98932828675451,2.10709464370361e-09,5.23168752017397e-07,8.67631595688592
"LOC114185579",101.603578637142,3.10734808859162,0.519015012758044,5.98701003286818,2.13733603666824e-09,5.24359774329275e-07,8.67012719173499
"LOC114162157",69.8803234642205,4.85639576647804,0.812122369018498,5.97988179090216,2.23299604342063e-09,5.4138332309191e-07,8.65111204644137
"LOC114168271",317.463562298385,-1.54440573902366,0.258905414901284,-5.96513494942743,2.44431939410363e-09,5.85727140391716e-07,8.61184204636982
"LOC114190564",69.7451107458037,6.67316346176234,1.11919048685427,5.96249122928012,2.48420989969361e-09,5.88443650722826e-07,8.60481171186606
"LOC114162993",378.011027228003,4.57613838160958,0.768603830279318,5.95383239236079,2.61935061679847e-09,6.13404289897532e-07,8.58180636459532
"LOC114176934",3002.7559372688,3.93657021677502,0.661404539865467,5.9518342852254,2.65153779346901e-09,6.13965065705723e-07,8.57650217832175
"LOC114183470",185.956716412764,-2.25869820590904,0.380227753756059,-5.94038226719805,2.8435821486066e-09,6.51117121316498e-07,8.54613422084202
"LOC114179476",208.085302679695,3.15265495249758,0.531288846760071,5.93397541040666,2.95686134895507e-09,6.64131128676893e-07,8.52916903962521
"LOC114182312",2238.48283017214,4.04587690029551,0.681866593359333,5.93353148504139,2.9648711101647e-09,6.64131128676893e-07,8.52799418167946
"LOC114184652",286.831485625215,4.03849186954062,0.680946696555552,5.93070190364182,3.01642411188009e-09,6.67759594926682e-07,8.52050759632347
"LOC114169001",269.125138946991,5.04991360553712,0.851715790422914,5.92910647227712,3.04587548151728e-09,6.67759594926682e-07,8.51628785503652
"LOC114187845",179.269640785696,5.23004506521573,0.882881244721465,5.92383754495287,3.1451417200716e-09,6.82264005970901e-07,8.50235978047042
"LOC114181209",169.524303420862,3.07555284510613,0.520158119510459,5.91272678392611,3.36490076786622e-09,7.22332031501948e-07,8.47302773875162
"LOC114194621",9711.40152048547,-2.24062374408428,0.379727505666468,-5.90060954407745,3.62161065891465e-09,7.69424252153743e-07,8.44109824032057
"LOC114175936",1651.31966712104,-1.76802098695265,0.29984460934676,-5.89645747110295,3.71388422503056e-09,7.80976797034998e-07,8.43017163888759
"LOC114187289",850.676244184494,4.291756055837,0.728233816655232,5.89337649211207,3.78382942820166e-09,7.87648049054341e-07,8.42206844945324
"LOC114178742",90.8397372555515,7.01944048938951,1.19329266989114,5.88241314683503,4.04327523555641e-09,8.33238160543465e-07,8.39326669418084
"LOC114173520",124.778598766926,4.21947648117734,0.718456996529835,5.87297013120829,4.2805562142112e-09,8.73402994677866e-07,8.36849979522331
"LOC114189801",80.5621130493371,7.27235780759222,1.23893761939738,5.86983371376641,4.36232447374821e-09,8.81360615245129e-07,8.36028203432874
"LOC114193782",58.6546611047599,4.83265106191495,0.824379970181597,5.86216458030925,4.56871847987022e-09,9.1409854789481e-07,8.34020560193679
"LOC114194818",51.7192166164352,3.68575692610493,0.629751773755396,5.85271384648219,4.83615808501059e-09,9.4917662681808e-07,8.31549951130058
"LOC114183544",903.014841867598,-1.75564538995967,0.299958834723954,-5.85295442814796,4.82916483664397e-09,9.4917662681808e-07,8.31612797032483
"LOC114173331",93.057431966153,-2.10212132407904,0.359534302812454,-5.84678932617892,5.01151545023585e-09,9.59244108698321e-07,8.30003092639731
"LOC114175724",1622.04143972879,-1.26252813094061,0.215865406713573,-5.8486820568514,4.95483135482928e-09,9.59244108698321e-07,8.30497112279596
"LOC114166098",606.588913248407,3.48635015404305,0.596337236935019,5.84627277672909,5.02709451375285e-09,9.59244108698321e-07,8.29868294958086
"LOC114184829",4038.66888823203,-1.49635114232221,0.257375754538392,-5.8138776319702,6.10420434005415e-09,1.14359493672578e-06,8.214370936673
"LOC114164728",750.14314557172,6.59634730226326,1.13447143353264,5.81446751966494,6.08271943751201e-09,1.14359493672578e-06,8.21590221469775
"LOC114184298",330.355724301056,3.75693946901852,0.646667979456402,5.80968841564825,6.25892188668836e-09,1.16201677694481e-06,8.20350046854447
"LOC114183019",780.285408724777,-1.80116758788523,0.310405456858303,-5.80262862037068,6.52832803890576e-09,1.20121235915866e-06,8.18519803104537
"LOC114169877",153.649995546453,1.71974512773078,0.297300052091171,5.78454364751808,7.2709443102873e-09,1.32601433934868e-06,8.13840918169743
"LOC114178144",234.440473656588,5.28595800864549,0.914927476821968,5.77746121146831,7.5836197193348e-09,1.34726926875907e-06,8.1201234528239
"LOC114192999",54.1364534551316,2.95010763218963,0.510436875986851,5.77957387284382,7.48900656829018e-09,1.34726926875907e-06,8.12557578851205
"LOC114193634",115.547674637363,5.92552755703699,1.02561456737867,5.77753841014742,7.58014209454767e-09,1.34726926875907e-06,8.12032265316748
"LOC114164449",80.0872472352348,6.8877460192977,1.19366654865434,5.77024297703783,7.91573132272385e-09,1.39425120597174e-06,8.10150895512237
