"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114194557",807.47136491789,1.05077428788985,0.192029439569244,5.47194373033076,4.45126181317318e-08,3.94097673552686e-06,7.35151686074501
"LOC114179024",29.5571881043521,3.04199453948644,0.55773110452194,5.45423146534725,4.91851006468883e-08,4.33620849177609e-06,7.3081664355824
"LOC114167200",158.135280732365,1.42298861992991,0.261672846420747,5.43804464006886,5.386847977865e-08,4.70919155577559e-06,7.26866528049748
"LOC114175476",310.898533005967,1.26343020067109,0.232693227573593,5.42959592698722,5.64817874908539e-08,4.89650029389461e-06,7.24809156753114
"LOC114164567",919.736230058331,1.1091765329171,0.204459533766866,5.42491960380692,5.79806310682901e-08,4.96438275722981e-06,7.23671706204096
"LOC114186317",61.4291868867189,2.75145508697406,0.50746998583981,5.42190703637515,5.896654779074e-08,5.00758364626179e-06,7.22939429734206
"LOC114166411",164.351486395862,1.81204377746068,0.334556170705959,5.41626171066288,6.08580040585861e-08,5.14720175789814e-06,7.21568229516807
"LOC114169606",1437.13411251681,1.23891018546169,0.229048383347535,5.40894533877539,6.33969738870733e-08,5.34023254532164e-06,7.19793147170046
"LOC114190575",172.402569879098,1.44484459378444,0.267351116994648,5.40429608084771,6.50633953712358e-08,5.43658234575876e-06,7.18666327655194
"LOC114166197",85.0105556321369,1.98013021279471,0.366748500604539,5.39915012476046,6.69573276477445e-08,5.57245663615589e-06,7.17420188791501
"LOC114166571",21.8255555763864,7.71069988717925,1.42900251612596,5.39586165886051,6.81954773873021e-08,5.65288885466218e-06,7.16624442608936
"LOC114182199",386.961391165185,2.04606320022509,0.380778750037985,5.37336497906195,7.72806788992997e-08,6.30549727521109e-06,7.11192907136321
"LOC114163093",252.178288992986,1.10266347781377,0.205245013571245,5.3724251743198,7.76846694995182e-08,6.31370013127725e-06,7.10966467757836
"LOC114189020",167.794828913318,1.92610262420308,0.359769307287317,5.35371579839872,8.61661612316912e-08,6.92989793835765e-06,7.0646632547744
"LOC114194395",222.91359424724,1.25237819229971,0.233936031129723,5.35350705170009,8.62656717309733e-08,6.92989793835765e-06,7.06416199158204
"LOC114173797",83.2111882466418,2.21850651149954,0.415070213406709,5.34489452589488,9.04697187686505e-08,7.21192708314384e-06,7.0434967597155
"LOC114195608",96.1438377177487,3.27769771329079,0.613193874277522,5.34528776425342,9.02735185529223e-08,7.21192708314384e-06,7.04443962989721
"LOC114170435",280.781730017387,1.65260068677492,0.309404991912221,5.34122179658875,9.23222158396534e-08,7.33151153725125e-06,7.03469378049483
"LOC114193155",478.877815231679,3.93161800619334,0.737463057684265,5.33127451636581,9.75258614316619e-08,7.71529685531238e-06,7.01088020493963
"LOC114194668",160.459933138771,1.71930621236447,0.325436678189528,5.28307448911207,1.27033708346241e-07,9.61113940309775e-06,6.89608102387616
"LOC114173210",710.249212907816,1.44979813584722,0.274602985631659,5.27961534180812,1.29455366928217e-07,9.75887088517565e-06,6.88787993998389
