Geneid,C-1H-RB1,C-1H-RB2,C-1H-RB3,T-1H-RB1,T-1H-RB2,T-1H-RB3
LOC114187019,359,624,603,513,596,620
LOC114189184,0,0,2,2,2,0
LOC114187182,35,43,39,33,43,38
LOC114186640,0,2,0,4,2,0
LOC114186639,689,738,542,1093,887,1060
LOC114186542,0,0,0,0,0,0
LOC114188713,12,14,4,20,10,6
LOC114188712,145,192,219,206,234,233
LOC114187648,1249,2708,2993,1621,2269,2211
LOC114188707,197,245,215,390,389,388
LOC114187709,845,1000,899,1193,916,1018
LOC114186761,74,139,84,103,140,108
LOC114187030,8,3,0,2,7,2
LOC114186557,132,208,151,150,206,160
LOC114187201,61,101,147,125,129,151
LOC114188706,124,126,140,202,138,211
LOC114188163,230,369,205,314,305,383
LOC114187418,13,9,8,11,10,11
LOC114188495,0,0,0,0,0,0
LOC114188496,0,0,0,0,0,0
LOC114186595,2,15,4,1,10,5
LOC114186833,69,104,84,243,142,178
LOC114188497,0,0,1,0,0,0
LOC114188498,0,0,0,0,0,1
LOC114188744,140,184,169,199,121,188
LOC114188499,0,0,0,0,0,0
LOC114186901,73,73,77,39,32,47
LOC114186967,28,40,44,103,95,85
LOC114187792,135,192,113,160,147,161
LOC114187791,180,210,163,358,277,208
LOC114187004,15758,40440,37048,26262,29475,24051
TRNAG-UCC_16,46,40,31,26,15,14
TRNAM-CAU_13,0,0,0,0,0,0
LOC114187045,50,68,53,73,70,82
LOC114187815,377,551,349,586,512,601
LOC114188500,0,0,0,0,0,0
LOC114187794,452,457,317,461,304,361
LOC114187873,4545,8486,5575,7648,5802,6626
LOC114187872,331,242,219,316,341,292
LOC114187230,23,62,98,34,38,28
LOC114187515,0,0,2,8,10,0
LOC114187970,4577,6322,6056,5309,4904,6216
LOC114188501,0,0,0,0,0,0
LOC114188944,0,2,0,0,4,0
LOC114188098,168,136,73,156,102,151
LOC114187050,1039,2177,1284,1750,1638,1620
LOC114186806,0,13,2,6,6,8
LOC114187048,1853,3761,4275,4692,4897,3725
LOC114189177,6118,12796,7963,10468,9149,8954
LOC114189176,547,628,450,739,493,569
LOC114188502,0,0,0,0,0,0
LOC114188692,315,451,365,350,354,396
LOC114188696,486,484,298,930,776,786
LOC114187009,0,6,0,0,8,0
LOC114187132,47,94,32,144,128,158
LOC114188245,174,240,241,452,482,663
LOC114188863,28,35,24,40,34,32
LOC114188503,0,0,0,0,0,0
LOC114188879,90,100,73,163,72,134
LOC114188504,51,81,146,159,214,137
LOC114188647,726,721,938,958,1072,818
LOC114187856,2531,2616,1820,2315,1874,2259
LOC114187863,0,0,0,0,0,0
LOC114187860,0,0,0,0,0,0
LOC114187865,0,0,0,0,0,0
LOC114187862,0,0,0,0,0,0
LOC114187861,0,0,0,0,0,0
LOC114187864,0,0,0,0,0,0
LOC114187857,2,0,2,6,0,0
LOC114187859,1443,1797,1750,926,1126,1077
LOC114187855,2,4,6,6,11,14
LOC114188875,0,0,0,0,4,2
LOC114187660,120,122,48,495,180,303
LOC114186793,279,458,445,415,469,464
LOC114188065,838,798,727,861,659,757
LOC114188927,773,1202,1033,1321,1109,1320
LOC114187547,0,2,6,6,2,2
LOC114186994,2,10,10,14,18,8
LOC114187434,0,0,0,4,4,0
LOC114187840,813,564,385,616,422,602
LOC114186845,22,27,24,247,200,566
LOC114188168,114,96,80,234,120,136
LOC114188505,3,1,0,4,5,2
LOC114189131,94,234,198,322,264,468
LOC114189132,245,262,268,408,444,282
LOC114187143,96,208,275,189,237,214
LOC114188506,0,0,0,0,0,0
LOC114188507,0,0,0,0,0,0
LOC114188508,0,0,0,0,0,0
LOC114188509,20,98,31,198,174,143
LOC114188510,0,0,0,0,0,2
LOC114186737,93,84,84,145,144,124
LOC114188166,76,80,66,40,81,59
LOC114187040,0,0,0,0,0,0
LOC114189292,0,0,0,0,0,0
LOC114189329,0,0,0,0,0,0
LOC114187031,0,0,0,0,0,0
LOC114188975,2,6,10,6,13,14
LOC114188511,0,0,0,0,0,0
LOC114187704,6,22,20,12,6,28
LOC114187703,66,62,36,115,62,90
LOC114189069,338,459,317,430,352,362
LOC114188864,1178,1374,1045,1236,959,1241
LOC114187616,0,0,0,0,0,0
TRNAI-UAU_5,0,0,0,0,0,0
TRNAI-UAU_6,0,0,0,0,0,0
TRNAI-UAU_7,0,0,0,0,0,0
LOC114188249,90,150,163,100,102,135
LOC114187172,82,123,133,106,129,154
LOC114189240,16,37,28,18,13,50
TRNAE-CUC_9,0,0,0,0,0,0
TRNAE-CUC_10,0,0,0,0,0,0
LOC114186912,61,78,75,95,72,71
LOC114189007,18,32,36,6,18,10
LOC114187077,191,239,195,286,227,283
LOC114189124,0,0,0,0,0,0
TRNAE-UUC_9,0,0,0,0,0,0
TRNAE-UUC_10,0,0,0,0,0,0
LOC114188512,0,0,0,0,1,0
LOC114188513,0,0,0,0,0,0
LOC114188254,441,696,523,606,542,740
LOC114188253,34,23,16,58,50,52
LOC114188256,66,63,75,82,54,96
LOC114188255,141,195,201,115,167,149
LOC114188258,10,16,8,22,24,14
LOC114188257,114,134,113,145,155,146
LOC114188175,983,897,691,1300,976,1264
LOC114187589,0,2,0,10,2,2
LOC114186777,509,527,440,645,482,636
LOC114186778,18,5,6,14,9,6
TRNAS-CGA_2,0,0,0,0,0,0
TRNAS-CGA_3,0,0,0,0,0,0
LOC114189105,29,39,33,24,24,28
LOC114187183,48,68,65,42,81,83
LOC114186837,34,72,51,87,50,89
LOC114188514,0,0,0,0,0,0
LOC114188515,0,0,0,0,0,0
LOC114186978,10,18,6,14,8,17
LOC114187555,666,470,366,823,565,710
LOC114187687,0,1,0,2,6,3
LOC114188871,0,0,0,0,0,0
LOC114188753,28,62,32,92,75,101
LOC114187380,0,0,0,0,0,0
LOC114188759,314,406,334,673,605,615
LOC114188760,115,208,143,179,165,151
TRNAG-GCC_12,0,0,0,0,0,0
LOC114188763,600,871,860,572,580,602
LOC114188516,0,0,0,0,0,0
LOC114188739,49,63,54,52,61,42
LOC114187499,7,2,2,3,5,7
LOC114187740,285,235,168,368,271,385
LOC114187397,28,17,40,34,43,47
LOC114188517,0,0,0,0,0,0
LOC114187013,45,48,28,40,63,55
LOC114186625,0,0,0,0,0,0
LOC114188798,143,93,97,188,176,162
LOC114188737,0,0,0,0,0,0
LOC114188518,0,0,0,0,0,0
LOC114188519,0,0,0,0,0,0
LOC114186536,106,177,112,251,220,215
LOC114187331,8,6,10,27,39,20
LOC114187350,230,411,455,267,432,406
LOC114187517,20,16,19,34,14,27
LOC114187595,2,2,0,14,22,2
LOC114186916,0,0,0,0,0,0
LOC114187483,4,4,0,5,14,6
LOC114188520,0,0,0,0,0,0
LOC114189206,0,0,0,0,2,0
LOC114188521,0,0,0,0,0,0
LOC114188522,0,0,0,0,0,0
LOC114188881,12,17,16,9,14,10
LOC114188882,0,0,0,0,0,0
LOC114187986,518,460,378,647,585,644
LOC114187987,0,0,0,0,0,0
LOC114187540,0,0,0,0,0,0
LOC114188742,0,0,0,0,0,0
LOC114187062,438,363,435,673,460,919
TRNAQ-UUG_11,0,0,0,0,0,0
LOC114187471,240,263,192,268,241,332
LOC114189236,333,556,330,465,383,489
LOC114188905,177,219,144,260,187,200
LOC114186803,144,207,155,148,189,203
LOC114187307,161,215,133,266,183,222
LOC114186957,44,84,71,89,118,140
LOC114186566,121,36,55,32,67,66
LOC114188523,0,0,0,0,0,0
LOC114187585,2,4,0,5,14,6
LOC114188656,558,453,306,235,238,274
LOC114187014,172,30,20,344,743,406
LOC114187302,61,52,72,95,97,95
LOC114188524,0,0,0,0,0,0
LOC114188153,614,699,492,808,737,756
LOC114186656,0,0,0,0,0,0
LOC114186678,0,0,0,0,0,0
LOC114186945,0,0,0,0,0,0
LOC114188525,0,0,0,0,0,0
LOC114188526,0,0,0,0,0,0
LOC114187915,225,227,239,255,236,251
LOC114189012,0,0,0,0,0,0
LOC114187678,1537,2781,6843,1051,2171,1216
LOC114186847,38,22,42,68,65,47
LOC114187090,2,0,0,0,0,0
LOC114186939,0,0,0,0,0,0
LOC114187236,0,0,0,0,0,0
LOC114187432,0,0,0,0,0,0
LOC114188528,0,0,0,0,0,0
LOC114188529,0,0,0,0,0,0
LOC114188530,0,0,0,0,0,0
LOC114188531,0,0,0,0,1,0
LOC114188532,1,0,0,0,4,0
LOC114188640,111,121,103,272,173,226
LOC114187693,0,2,0,0,2,2
LOC114187845,18,7,14,121,56,50
LOC114187846,4,2,0,10,13,2
LOC114189326,0,2,0,0,0,2
LOC114187493,2,0,0,12,8,4
LOC114188719,293,317,245,483,354,422
LOC114187689,0,0,8,2,2,4
LOC114187770,28,15,12,119,54,128
LOC114187771,91,119,74,109,71,113
LOC114189226,0,0,0,0,0,0
LOC114188736,20,10,3,51,42,32
LOC114188025,849,896,695,1124,1172,1154
LOC114186604,362,233,185,115,172,107
LOC114187802,114,107,84,215,185,211
LOC114188040,29,13,20,28,39,38
LOC114188039,103,150,92,131,142,157
LOC114188667,225,155,150,105,147,147
LOC114186993,20,9,12,40,39,36
LOC114188051,236,195,156,215,136,237
LOC114189233,0,0,0,2,0,0
LOC114189245,0,2,0,0,0,0
LOC114188533,0,0,0,4,0,0
LOC114187485,2,2,2,0,0,0
LOC114187442,1757,3394,3418,2847,3046,2901
LOC114187466,0,0,0,0,0,0
LOC114189064,0,0,0,0,0,0
LOC114189065,0,0,0,0,0,0
LOC114186596,0,2,2,0,0,0
LOC114186629,838,1288,1295,1076,1796,1605
LOC114187276,0,0,0,0,0,0
LOC114187275,2,0,0,2,0,0
LOC114186992,855,1414,1101,1374,1419,1633
LOC114186830,222,395,435,341,403,400
LOC114186989,9,15,7,2,9,2
LOC114186990,8,13,17,7,6,6
LOC114186626,95,97,81,118,131,138
LOC114188248,499,734,498,562,493,551
LOC114186632,102,173,156,164,123,164
LOC114188937,2,66,10,4,102,3
LOC114187535,214,357,335,113,213,196
LOC114187330,36,70,58,61,53,63
LOC114186721,224,272,345,108,133,193
LOC114187500,17,42,38,30,29,27
LOC114186637,131,136,120,168,136,157
LOC114188194,643,1044,802,862,905,1193
LOC114187214,0,0,2,2,6,2
LOC114186893,185,211,151,259,219,254
LOC114187199,0,0,10,17,18,5
LOC114187405,31,51,26,39,39,50
LOC114187211,16,53,25,15,13,8
LOC114187210,0,0,0,0,0,0
LOC114188938,42,72,91,108,61,98
LOC114188939,129,185,253,251,218,205
LOC114189081,2,0,0,4,6,0
LOC114188534,0,0,0,0,0,0
LOC114188535,420,395,286,836,546,591
TRNAE-CUC_11,0,0,0,0,0,0
LOC114188087,218,177,152,326,308,248
LOC114187580,265,491,379,574,476,422
LOC114187095,291,384,246,363,396,336
LOC114187100,6,5,2,11,5,12
LOC114187094,145,128,127,210,135,140
LOC114187096,0,0,0,0,0,0
LOC114187099,0,0,0,0,0,0
LOC114187098,0,0,0,0,0,0
LOC114187097,0,0,4,1,2,4
LOC114187101,1089,1953,1624,1355,1600,1568
TRNAS-AGA_11,0,0,0,0,0,0
LOC114187343,333,376,261,389,456,483
LOC114187342,13,4,14,31,38,22
LOC114188754,87,81,75,106,110,141
LOC114188756,125,183,132,152,112,145
LOC114188755,47,49,58,47,54,52
LOC114188757,0,0,0,0,0,0
LOC114188536,0,0,0,0,0,0
LOC114187636,0,0,0,0,0,0
LOC114187549,25,23,33,43,44,41
LOC114187060,660,504,507,244,339,233
LOC114187577,2799,2473,1973,5794,3946,6895
LOC114188694,981,1179,1029,1263,1131,1318
LOC114188793,34,12,24,120,129,483
LOC114186662,189,178,282,170,225,194
LOC114187242,103,114,78,144,147,191
LOC114187046,96,123,82,166,160,177
LOC114188980,323,466,388,413,516,463
LOC114188686,0,7,6,5,4,6
LOC114188687,0,0,0,11,4,6
LOC114188045,50,36,18,36,41,29
LOC114188046,0,0,0,2,0,2
LOC114187476,0,0,4,14,8,7
LOC114187184,72,18,23,41,97,31
LOC114186592,0,6,0,16,22,10
LOC114186594,3,3,5,0,1,1
LOC114189315,0,0,1,0,0,0
LOC114189311,5,4,9,3,5,4
LOC114189309,0,3,2,4,3,5
LOC114189314,0,0,0,0,0,0
LOC114189313,0,4,4,2,1,6
LOC114189312,2,10,16,2,6,7
LOC114186593,2,0,2,5,0,0
LOC114188225,2766,3342,3524,5303,6757,5522
LOC114187082,16,14,14,46,34,34
LOC114188537,0,0,0,0,0,0
LOC114188872,0,4,0,0,2,0
LOC114187526,0,0,0,4,0,2
LOC114189320,0,0,0,0,0,0
LOC114186840,123,121,60,283,172,189
LOC114186841,29,5,6,71,42,32
LOC114188941,0,0,0,0,0,0
LOC114188538,0,0,0,0,0,0
LOC114189096,808,859,771,901,722,831
LOC114187926,20,54,49,33,34,52
LOC114187925,815,1181,1131,883,1010,1063
LOC114186796,0,0,0,0,0,0
LOC114186795,0,0,0,1,0,0
LOC114186705,2,0,0,9,4,1
LOC114188668,339,334,290,351,236,413
LOC114188213,71,115,112,217,320,109
LOC114188212,239,484,380,438,527,517
LOC114187692,4,2,0,10,3,6
LOC114186932,594,855,729,983,933,1153
LOC114189327,0,1,0,0,0,1
LOC114189322,2,0,0,4,1,2
LOC114188122,1006,1244,1168,1343,1260,1190
LOC114188123,7317,7748,7933,7663,7687,9049
LOC114186976,752,1018,932,973,1089,1082
LOC114187867,536,649,389,796,620,752
LOC114187075,157,243,255,157,213,237
LOC114187458,39,50,58,40,50,69
LOC114189330,0,0,0,0,0,1
LOC114186648,447,480,426,727,534,605
LOC114188848,682,820,615,864,687,707
LOC114188004,92,84,68,96,94,97
LOC114188005,1794,2423,1603,2288,1776,2280
LOC114188921,6,28,20,23,35,27
LOC114187257,18,25,18,42,68,42
LOC114187121,93,156,100,104,114,106
LOC114187879,40,23,43,178,85,82
LOC114187463,4,4,4,7,9,6
LOC114186750,0,0,0,0,0,0
LOC114186749,112,177,163,173,182,168
LOC114186946,492,398,286,396,370,503
LOC114187821,104,132,80,162,155,174
LOC114187799,532,719,574,1068,970,1041
LOC114188133,294,325,329,701,553,633
LOC114188243,130,181,143,210,225,229
LOC114186857,26,25,28,89,27,68
LOC114188184,222,290,210,374,311,404
LOC114188917,69,83,36,142,77,143
LOC114188176,2,4,16,31,113,35
LOC114188178,10,31,16,41,52,19
LOC114189259,2,0,0,0,4,4
LOC114188539,546,739,515,646,691,753
LOC114188210,209,172,138,206,162,194
LOC114188228,37,72,47,45,43,65
LOC114188229,0,2,4,4,5,0
LOC114188227,78,94,64,97,60,71
LOC114188276,124,153,102,143,166,149
LOC114188540,0,0,0,0,0,0
LOC114188541,0,0,0,0,2,0
LOC114187008,129,153,143,239,214,212
LOC114189210,168,200,187,308,280,322
LOC114189120,2,1,0,1,3,0
LOC114187527,0,2,0,0,0,2
LOC114187823,14,49,13,94,130,602
LOC114187822,129,162,157,172,182,320
LOC114187511,26,46,25,50,43,47
LOC114188269,770,1005,996,897,820,848
LOC114187934,49,56,55,70,57,74
LOC114187935,101,187,157,218,215,204
LOC114186823,0,0,0,0,0,0
LOC114186958,79,92,59,123,190,153
LOC114186527,95,104,106,172,159,138
LOC114187038,15,16,22,10,19,26
LOC114187408,319,529,433,430,499,440
LOC114187406,88,117,116,81,87,92
LOC114187309,18,36,32,66,70,58
LOC114188542,0,0,0,0,0,2
LOC114188952,10,11,2,6,8,6
LOC114186756,843,979,931,1174,1109,1184
LOC114187403,0,18,8,18,32,14
LOC114187326,16,48,34,54,54,47
TRNAA-CGC_7,0,0,0,0,0,0
LOC114188198,52,30,27,105,55,69
TRNAS-UGA_7,0,0,0,0,0,0
TRNAS-UGA_8,0,0,0,0,0,0
LOC114187179,0,0,0,0,0,0
LOC114187177,223,189,155,232,156,212
LOC114187178,1542,1996,2074,1291,1464,1707
LOC114186969,531,797,812,1135,1198,1201
LOC114189055,0,0,0,0,0,0
LOC114188861,0,0,0,0,0,0
LOC114186718,282,337,280,262,293,371
LOC114187519,14,10,4,20,8,12
LOC114188543,0,0,0,0,1,0
LOC114187116,0,0,0,0,1,0
LOC114187115,66,112,156,87,129,118
LOC114186995,422,524,464,494,407,449
LOC114186784,106,131,103,130,120,129
LOC114187583,0,2,5,2,2,6
LOC114187610,0,0,0,2,2,0
LOC114186701,376,374,331,354,307,429
LOC114186819,54,80,39,78,58,50
LOC114186657,164,265,225,296,261,294
LOC114187898,691,1241,962,1339,1411,1420
LOC114187897,243,350,294,284,337,354
LOC114187582,10,10,6,12,8,8
LOC114187910,542,978,799,846,561,911
LOC114187909,2,4,4,14,0,5
LOC114188273,257,268,228,308,294,312
LOC114189070,0,0,0,0,0,0
LOC114187989,318,362,198,493,381,465
LOC114187990,130,131,99,213,180,210
LOC114186564,75,84,46,98,73,110
LOC114186576,75,122,83,146,143,143
LOC114188009,418,334,285,468,383,471
LOC114187253,51,56,53,79,82,89
LOC114189346,4,14,16,22,12,4
LOC114189052,2,0,0,0,1,0
LOC114188544,0,0,0,0,1,1
LOC114187573,0,0,0,0,0,0
LOC114187392,204,185,137,260,219,258
LOC114187453,13,10,17,46,30,172
LOC114189220,0,0,0,0,0,0
LOC114187354,59,22,33,389,358,233
LOC114187624,31,32,47,40,68,136
LOC114187370,0,0,0,0,0,0
LOC114187673,0,0,2,22,10,198
LOC114189028,0,0,0,0,10,0
LOC114186631,484,712,778,897,956,1015
LOC114189268,50,52,82,44,71,38
LOC114186530,727,1502,1554,1010,1362,1284
LOC114187716,729,675,499,808,656,827
LOC114187723,1184,1627,1307,1450,1535,1523
LOC114187722,166,188,125,241,189,215
LOC114186722,716,1164,1151,1337,1510,1542
LOC114186558,418,807,492,559,517,583
LOC114188671,477,544,518,592,536,611
LOC114186622,768,798,850,616,712,765
LOC114187360,12,30,16,48,66,40
LOC114187272,14,22,14,27,16,18
LOC114188874,647,711,755,693,744,756
LOC114189092,278,321,171,384,368,390
LOC114187394,10,4,0,52,86,28
LOC114188684,89,97,54,96,89,105
LOC114188685,0,2,0,2,0,3
TRNAH-GUG_10,0,0,0,0,0,0
TRNAH-GUG_11,0,0,0,0,0,0
TRNAH-GUG_12,0,0,0,0,2,0
LOC114188117,493,493,398,746,741,645
LOC114188116,37,19,35,28,27,37
LOC114188130,372,401,277,406,421,485
LOC114187985,185,136,102,434,428,345
LOC114187984,167,276,245,217,325,218
LOC114187465,0,0,2,0,0,0
LOC114187438,2,2,0,0,2,0
LOC114187439,73,60,87,77,56,81
LOC114186968,0,0,0,0,0,0
LOC114186546,0,0,0,0,0,0
LOC114188852,85,138,108,253,164,219
LOC114186728,867,1472,1206,2279,2360,1895
LOC114186861,2720,3079,3261,1772,2002,1733
LOC114187002,1102,2005,2203,1815,1724,1745
LOC114188208,437,342,235,552,352,556
LOC114188000,1588,1930,1753,1931,2273,2136
LOC114187208,703,838,901,706,740,1245
LOC114187505,631,551,1224,414,511,755
LOC114186908,208,366,273,351,353,295
LOC114189222,315,396,345,344,322,380
LOC114189085,0,0,0,0,0,0
LOC114188883,5,14,2,28,20,18
LOC114188884,715,835,547,1047,843,991
LOC114188885,377,337,309,575,456,719
LOC114188823,20,29,22,52,50,60
LOC114188800,682,946,854,923,1019,981
LOC114186680,36,34,16,42,27,47
LOC114188833,2,8,4,4,16,16
LOC114186735,101,125,153,67,95,133
LOC114187891,194,193,165,200,216,264
LOC114187321,2,4,4,15,24,10
LOC114186872,66,77,78,156,64,103
LOC114189257,169,216,184,229,230,212
LOC114188797,167,304,275,275,330,351
LOC114187498,83,156,102,194,167,149
LOC114186608,180,208,211,147,127,160
LOC114188546,0,2,6,2,4,0
LOC114188074,73,92,80,68,104,125
LOC114188774,32,54,40,26,34,35
LOC114188772,1025,1257,1050,1394,1162,1316
LOC114188910,305,324,231,272,260,248
LOC114188909,4,0,0,8,14,4
LOC114187174,613,555,455,782,680,768
LOC114188940,0,0,0,2,0,0
LOC114188787,6,6,2,6,8,4
TRNAR-CCG,0,0,0,0,0,0
LOC114187193,152,310,297,215,369,441
LOC114187113,3,10,16,7,10,8
LOC114187420,0,0,0,0,4,0
LOC114187484,297,295,192,285,253,424
LOC114187731,229,246,174,516,332,427
LOC114188770,0,0,0,0,0,0
LOC114187633,1204,1439,1113,1170,1129,1233
LOC114187634,24,36,22,46,20,16
LOC114188547,0,0,0,0,0,0
LOC114188279,104,136,63,132,94,128
LOC114188112,155,198,173,290,178,229
LOC114189121,1494,1950,1340,1548,1473,1486
LOC114188857,289,505,398,510,467,442
LOC114188649,238,386,303,456,471,469
LOC114187197,273,495,427,400,545,527
LOC114187502,62,62,49,96,90,80
LOC114188855,877,743,422,1247,710,1167
LOC114187523,0,0,0,0,27,0
LOC114187630,0,0,0,0,0,0
LOC114187414,191,8,10,916,4629,548
LOC114188916,2,0,0,10,72,4
LOC114188548,0,0,2,0,0,0
LOC114187680,336,421,260,569,433,585
LOC114188030,64,81,71,156,109,134
LOC114186810,207,260,562,835,584,1040
LOC114186787,137,235,159,261,238,287
LOC114186658,96,72,59,132,130,137
LOC114186755,1609,2296,1945,2288,2244,2073
LOC114187606,96,117,71,133,86,126
LOC114187656,2,6,4,6,16,14
LOC114187138,14,10,2,18,22,7
LOC114187315,0,0,0,0,0,0
LOC114188018,207,289,237,309,280,305
LOC114189317,4,6,2,11,10,2
LOC114186790,2,4,0,2,4,5
LOC114186792,60,66,29,31,61,69
LOC114186791,2,0,4,0,3,2
TRNAG-UCC_17,0,0,0,0,0,0
LOC114187338,0,0,0,0,0,0
LOC114188985,2,0,0,2,0,2
LOC114188252,58,52,46,101,74,91
LOC114188911,457,571,485,578,675,729
LOC114187659,0,6,2,1,6,1
LOC114189097,746,817,682,1178,969,952
LOC114188955,4,4,8,2,14,6
LOC114187917,198,289,195,217,195,261
LOC114189054,14,32,40,59,42,40
LOC114186765,204,216,197,183,244,224
LOC114188945,6,6,0,7,8,7
LOC114187739,3172,5153,4259,4282,4086,4500
LOC114188549,0,0,0,2,2,0
LOC114186740,80,88,79,108,86,147
LOC114187529,75,16,12,156,399,56
LOC114186550,70,106,106,177,229,164
LOC114186800,84,119,125,135,119,161
LOC114186548,0,0,0,0,0,0
LOC114188103,41,123,87,127,78,94
LOC114188102,3119,4516,3459,3635,3065,3855
LOC114186693,0,0,0,0,0,0
LOC114189057,160,139,115,163,146,187
LOC114189058,143,184,147,176,148,136
LOC114187159,304,332,206,171,157,182
LOC114187978,551,553,371,878,622,791
LOC114186663,99,188,202,121,246,165
LOC114186665,403,818,701,589,656,571
LOC114186664,217,287,399,483,398,389
LOC114188550,0,0,0,0,0,0
LOC114188551,0,0,0,0,0,0
LOC114187893,408,390,383,674,539,552
LOC114188222,201,168,177,212,138,193
LOC114186877,6,0,2,12,15,10
LOC114187010,318,248,140,577,282,438
LOC114188765,241,321,461,392,429,558
LOC114188552,0,0,0,0,0,0
LOC114188146,463,415,330,479,410,469
LOC114188726,0,0,0,0,0,0
LOC114189059,0,0,0,0,0,0
LOC114189018,0,0,0,0,0,0
LOC114189211,0,0,0,0,0,0
LOC114189045,0,0,0,0,0,0
LOC114189026,0,0,0,0,0,0
LOC114187649,0,1,0,0,1,0
LOC114189167,0,0,0,0,0,0
LOC114189188,0,0,0,0,0,0
LOC114189094,0,0,0,0,0,0
LOC114189189,0,0,0,0,0,0
LOC114188259,937,898,499,1470,945,1218
LOC114188260,100,137,116,136,166,211
TRNAA-UGC_10,0,0,2,0,0,0
LOC114187373,99,72,42,100,97,116
LOC114187783,336,312,238,481,374,498
LOC114187981,195,242,209,255,258,239
LOC114188078,153,162,100,247,164,196
LOC114188810,53,79,31,134,94,100
TRNAQ-CUG_3,0,0,0,0,0,0
TRNAQ-CUG_4,0,0,0,0,0,0
LOC114187044,52,75,68,90,104,108
LOC114187226,57,156,118,112,161,220
LOC114187922,263,238,182,541,408,707
LOC114189002,50,60,39,86,85,90
LOC114187202,2,2,0,0,0,2
LOC114187039,209,190,164,303,290,398
LOC114188236,782,728,641,953,1025,1168
LOC114188241,186,87,109,201,239,508
LOC114188242,262,523,461,465,444,514
LOC114188237,474,650,521,552,469,545
LOC114188553,0,0,0,0,0,0
LOC114188238,0,0,0,0,0,0
LOC114188239,45,54,64,100,105,111
LOC114188935,144,257,246,279,305,262
LOC114187899,120,153,72,219,170,208
LOC114188825,35,22,56,50,47,50
TRNAE-CUC_12,0,0,0,0,2,0
TRNAE-CUC_13,0,1,0,0,0,0
LOC114186971,570,905,738,1038,1012,923
LOC114187117,12,8,12,84,54,43
LOC114188779,48,35,22,76,55,64
LOC114187528,447,676,506,1186,1469,1168
LOC114186659,34,46,20,149,108,272
LOC114187369,12,21,15,33,37,28
LOC114188971,2,6,2,8,8,4
LOC114188554,451,719,923,715,771,562
LOC114187410,92,153,146,179,149,152
LOC114188991,0,0,0,0,0,0
LOC114188720,130,133,102,285,445,334
LOC114188897,167,142,132,200,169,222
LOC114189205,0,0,0,0,0,0
LOC114189044,0,0,2,0,0,6
LOC114187065,26551,36963,63506,17767,25820,35966
TRNAH-GUG_13,0,0,0,0,0,0
LOC114187400,6,4,16,8,8,6
LOC114187489,8,10,9,0,4,0
LOC114186820,119,146,108,157,136,155
LOC114189165,0,0,0,0,0,0
LOC114188984,2,2,4,2,1,0
LOC114188989,0,0,0,0,0,2
LOC114187496,0,0,0,0,0,0
TRNAT-UGU_6,0,0,0,0,0,0
LOC114186614,38,80,37,107,75,89
LOC114189192,4,0,0,0,0,0
LOC114187149,493,769,562,670,534,524
LOC114188120,1112,1721,1250,1525,1717,1894
LOC114186708,1019,1479,1101,1736,1799,2045
LOC114187468,14,10,4,2,34,8
LOC114187155,206,136,134,156,115,177
LOC114187156,207,191,161,266,226,297
LOC114187157,115,149,138,224,194,197
LOC114187596,0,0,0,0,0,0
LOC114186702,0,0,0,0,0,0
LOC114187774,28,53,47,51,53,37
LOC114187775,397,330,277,358,355,388
LOC114186617,0,0,2,0,2,0
LOC114187104,113,64,46,97,106,145
LOC114186586,139,201,199,269,283,247
LOC114186911,53,47,47,49,36,84
LOC114188557,0,0,0,0,2,0
LOC114188558,0,0,0,0,0,0
LOC114186863,0,0,0,0,0,0
LOC114186577,0,0,0,0,0,0
LOC114189110,48,38,28,50,45,60
LOC114189111,0,0,0,0,0,0
TRNAW-CCA_11,0,0,0,0,0,0
TRNAG-UCC_18,0,0,0,0,0,0
LOC114187362,8,4,4,6,2,9
LOC114189062,425,539,417,420,523,492
LOC114187228,2,7,3,15,10,20
LOC114186938,547,1074,988,755,1086,1079
LOC114187738,735,716,642,854,707,869
LOC114189181,83,87,54,107,90,113
LOC114188142,285,345,180,354,315,391
LOC114186890,425,567,354,414,411,431
LOC114186892,1333,1678,1303,1608,1382,1973
LOC114186891,15,17,6,21,15,15
LOC114186814,12,32,40,23,26,37
LOC114187516,389,440,356,534,452,551
LOC114187514,373,381,289,472,371,535
LOC114186526,589,697,707,726,740,856
LOC114188154,100,94,81,161,116,234
LOC114187487,0,0,0,0,0,0
LOC114187482,99,194,194,220,220,205
LOC114187203,2,2,0,19,7,27
LOC114187646,510,529,366,730,714,821
LOC114186763,407,307,218,628,407,578
LOC114187534,22,28,34,46,36,23
LOC114187428,6,21,14,12,15,18
LOC114187093,427,579,564,395,552,517
LOC114188559,0,0,0,0,0,0
LOC114188561,14,17,22,8,17,14
LOC114188907,402,616,390,905,676,702
LOC114188196,456,588,531,711,571,809
LOC114188820,328,348,315,390,440,394
LOC114188673,471,525,432,464,615,511
LOC114186675,4,4,4,2,4,6
LOC114186597,0,0,0,0,0,0
