,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,logP
LOC114183267,113.4509067,1.006945602,0.290462952,3.466692033,0.000526905,0.008777254,3.278267508
LOC114175914,33.26884598,-1.76141124,0.508690811,-3.462636244,0.000534911,0.008889264,3.271718453
LOC114184608,183.9351096,-1.064067598,0.30791111,-3.455762276,0.000548739,0.009104517,3.260634135
LOC114196286,21.31881139,3.070639507,0.889207976,3.453229829,0.000553917,0.009175791,3.256555421
LOC114178145,177.0323997,1.079644142,0.312788611,3.451673443,0.000557122,0.009214206,3.254050037
LOC114164415,10.57231722,3.058712006,0.886348727,3.450912619,0.000558694,0.00923288,3.252825664
LOC114185410,193.650005,1.054027403,0.305730648,3.447568665,0.000565657,0.009303598,3.24744714
LOC114181264,4.699896512,5.495457995,1.59544503,3.444467149,0.000572186,0.009381237,3.242462649
LOC114189224,5.452957822,5.706560948,1.657006972,3.443896763,0.000573395,0.009386348,3.241546401
LOC114184898,57.36470725,1.338348256,0.388691656,3.443213238,0.000574846,0.009402707,3.240448587
LOC114196190,141.7276715,-1.181186497,0.34324808,-3.441203511,0.000579133,0.009457956,3.237221858
LOC114177877,222.2492228,-1.037529743,0.301885398,-3.43683315,0.000588558,0.009590667,3.2302107
LOC114176963,20.39304118,3.672707507,1.069058919,3.435458459,0.000591552,0.009630543,3.228006965
LOC114168963,88.61551272,1.950936319,0.568176155,3.433682145,0.000595442,0.009671168,3.225160541
LOC114170743,18.14096336,3.487950306,1.015867932,3.433468266,0.000595912,0.009671251,3.224817902
LOC114176832,33.68574623,1.904780574,0.554829627,3.433090957,0.000596742,0.009677172,3.224213488
LOC114193483,109.0429844,1.386140378,0.403807438,3.432676683,0.000597654,0.009684421,3.223549927
LOC114185518,139.3568442,1.028806305,0.299861318,3.430940382,0.000601493,0.009731461,3.220769584
LOC114187497,15.53285369,4.243718769,1.23751204,3.429234328,0.000605287,0.009780476,3.218038872
LOC114168757,10.53613272,3.661366973,1.068003847,3.428233881,0.000607522,0.009805493,3.216438111
LOC114164208,118.6916723,-1.161866847,0.339020153,-3.4271321,0.000609992,0.00983075,3.214675684
LOC114189945,16.63107767,2.434939382,0.71061465,3.426525731,0.000611356,0.0098451,3.213705938
LOC114193828,185.4732819,1.283019749,0.374584786,3.425178482,0.000614396,0.00987876,3.211551864
LOC114176857,5.02166138,5.590410686,1.633139058,3.423107578,0.000619096,0.00993897,3.208242208
LOC114183013,55.62952295,1.566074898,0.458040804,3.419072894,0.000628349,0.010048753,3.201799133
LOC114193694,9.811231472,3.600892216,1.053420344,3.41828619,0.000630168,0.010070105,3.200543604
LOC114162303,119.849433,1.296038824,0.37920971,3.417736386,0.000631442,0.010082724,3.199666302
LOC114173535,344.0940565,-1.144797482,0.335192918,-3.415339109,0.000637027,0.010156301,3.195842498
LOC114188758,9.715598584,4.597243356,1.346287807,3.414755248,0.000638393,0.010170302,3.19491156
LOC114173478,842.0254711,1.092897356,0.32015064,3.413697243,0.000640877,0.010194264,3.193224977
LOC114175872,432.8727155,1.019474481,0.298784549,3.412072292,0.00064471,0.010247394,3.190635507
LOC114184929,55.52740742,1.215773945,0.356538704,3.409935388,0.000649783,0.010320137,3.187231846
LOC114193000,10.1482885,3.292005808,0.965739696,3.408792059,0.000652512,0.010355579,3.185411519
LOC114188509,101.9432767,1.495898073,0.439026112,3.407310029,0.000656066,0.01040404,3.18305273
LOC114176882,45.86809499,-1.390954602,0.408354371,-3.406243942,0.000658633,0.010428857,3.181356508
LOC114168811,111.1467572,1.097302349,0.322672442,3.400669549,0.00067221,0.010627666,3.172494808
LOC114188015,50.52673578,1.324190104,0.389488509,3.399818159,0.000674307,0.010644634,3.171142457
LOC114192691,5.480340716,5.713495955,1.681290696,3.398279648,0.000678111,0.010680371,3.168699432
LOC114183548,20.72175499,2.06519412,0.608424075,3.394333336,0.000687959,0.010802774,3.162437445
LOC114180300,96.16008379,-1.488523741,0.438820994,-3.39209783,0.000693597,0.010870856,3.158892977
LOC114162271,46.33878919,2.458503752,0.724796241,3.391992968,0.000693862,0.010870856,3.158726765
LOC114162657,47.71985394,1.444378215,0.425992919,3.390615552,0.000697358,0.010917412,3.156543903
LOC114181604,696.5193142,1.188986155,0.351499388,3.382612308,0.000717999,0.011206819,3.143876078
LOC114189223,13.94386083,2.719532102,0.80418222,3.381736171,0.000720293,0.011234193,3.142490886
LOC114174217,83.7086456,-1.365548128,0.403837255,-3.381431783,0.000721091,0.011238222,3.142009715
LOC114195675,18.56094724,2.659125824,0.786841837,3.379492165,0.000726199,0.01130935,3.13894449
LOC114170043,44.91867181,-1.372254442,0.406311696,-3.377344177,0.000731894,0.011372508,3.135551765
LOC114167671,79.16409469,-1.381222596,0.409226101,-3.375206495,0.000737603,0.011438058,3.132177189
LOC114182292,22.88026621,2.19860264,0.651401591,3.375187704,0.000737654,0.011438058,3.132147534
LOC114196279,60.70643054,-1.501251573,0.444795867,-3.375147306,0.000737762,0.011438058,3.132083779
LOC114189779,98.54926996,1.001271556,0.296872588,3.372731589,0.000744265,0.011521704,3.128272596
LOC114179297,78.52388497,-1.69777616,0.504104804,-3.367903156,0.000757422,0.011699274,3.120662104
LOC114177527,7.456149693,5.164010433,1.534113208,3.366120834,0.000762333,0.011757674,3.117855244
LOC114173029,16.9302062,-2.546589372,0.757545604,-3.361631773,0.000774834,0.011923958,3.110791466
LOC114190396,22.50746765,1.926490417,0.573218031,3.360833595,0.000777076,0.011940804,3.109536352
LOC114162484,32.16952878,2.707894021,0.805888969,3.36013288,0.00077905,0.011944667,3.108434709
LOC114194516,77.80386784,1.379546685,0.410733458,3.358739488,0.000782988,0.011996213,3.106244656
LOC114181625,13.56170936,3.398758805,1.012519886,3.356732891,0.000788693,0.012074716,3.103092197
LOC114168117,58.05979224,1.162981161,0.346591932,3.355476722,0.000792283,0.012120768,3.101119532
LOC114186328,112.3786484,1.03407884,0.308610271,3.350759635,0.000805902,0.012276552,3.09371765
LOC114168952,243.2661813,3.748824334,1.118840449,3.350633539,0.000806269,0.012276552,3.09351991
LOC114162255,52.74834558,-2.365134282,0.707186461,-3.344428115,0.000824524,0.012476396,3.08379673
LOC114165367,5.822944261,5.801124421,1.735056056,3.343479538,0.000827348,0.012500349,3.082311804
LOC114191648,64.49577684,1.819983675,0.544381299,3.343214912,0.000828137,0.012500349,3.081897616
LOC114193380,14.83293468,2.50078522,0.748331784,3.341813449,0.00083233,0.012539793,3.079704555
LOC114184908,137.5960203,1.132912454,0.339378677,3.33819574,0.000843243,0.012649257,3.074047131
LOC114183407,63.25619669,1.762054584,0.528369111,3.334893252,0.000853321,0.012772811,3.068887313
LOC114176783,56.60418051,1.263389983,0.378944541,3.333970668,0.000856157,0.012806039,3.067446661
LOC114194271,4.357292967,5.388034599,1.616590978,3.332960948,0.00085927,0.012843371,3.065870338
LOC114178820,220.9293702,1.041880545,0.313258936,3.325940385,0.000881208,0.013105367,3.054921698
LOC114176530,77.29637352,-1.269762806,0.382162968,-3.322568934,0.000891926,0.013226956,3.049671029
LOC114177110,39.57762413,1.490041352,0.448950657,3.318942357,0.000903591,0.013371344,3.0440282
LOC114187823,131.9160876,3.119526778,0.94201817,3.311535675,0.000927854,0.013681738,3.032520316
LOC114170625,52.49891077,1.173692015,0.35509158,3.30532201,0.000948673,0.01392477,3.022883286
LOC114185995,8.746916547,4.439748797,1.343396074,3.304869564,0.000950206,0.013932338,3.022182183
LOC114168172,9.895384989,3.559379789,1.077421341,3.303609882,0.000954486,0.01398523,3.020230641
LOC114166215,103.668841,-1.014084732,0.306995185,-3.303259402,0.000955679,0.013992868,3.01968778
LOC114168494,59.4112747,1.785008468,0.540715205,3.301198951,0.000962726,0.01407623,3.016497346
LOC114178221,22.93867908,2.446605301,0.741605933,3.29906382,0.000970079,0.014173774,3.013193103
LOC114163341,42.00440167,2.012672478,0.61052804,3.296609405,0.000978595,0.014288173,3.009397041
LOC114187911,285.2217637,1.070833923,0.32513499,3.293505637,0.000989464,0.014416512,3.004600188
LOC114187673,32.93084598,6.38314621,1.938525885,3.292783584,0.000992008,0.01444347,3.003484822
LOC114195419,6.419886438,4.94358223,1.501503201,3.292422039,0.000993284,0.01445194,3.002926419
LOC114182275,89.19684477,1.112848036,0.338226263,3.290247263,0.001000994,0.014530277,2.999568615
LOC114194845,15.2460599,2.930107124,0.890644954,3.289871133,0.001002333,0.014530277,2.998988074
LOC114165753,65.70784388,1.142298871,0.347238012,3.289671151,0.001003045,0.014530277,2.998679435
LOC114189897,39.16920348,2.114860825,0.643000184,3.289051666,0.001005256,0.01454475,2.997723461
LOC114174884,79.82437126,1.250744093,0.380308058,3.288765692,0.001006278,0.014548835,2.997282207
LOC114168323,4.726188703,5.502950008,1.673763779,3.287769802,0.001009844,0.014580714,2.995745819
LOC114176425,19.94293964,2.575530948,0.784571678,3.282722308,0.001028099,0.014803201,2.987965121
LOC114191581,11.80901836,2.757289253,0.840534572,3.280399574,0.001036602,0.014884426,2.984388118
LOC114191997,61.56189302,-1.243457364,0.379235845,-3.278849771,0.001042311,0.014939654,2.982002649
LOC114194191,23.13525282,2.368540437,0.72233609,3.279000552,0.001041754,0.014939654,2.98223469
LOC114165813,89.88586698,-1.025275598,0.313024388,-3.275385679,0.001055178,0.015099062,2.976674226
LOC114181172,32.59698694,1.555472859,0.47502955,3.274475995,0.001058581,0.015119876,2.975275771
LOC114183707,49.45936013,1.593746254,0.486677889,3.274745557,0.001057572,0.015119876,2.975690133
LOC114193704,84.03680097,-1.038075748,0.317190302,-3.272722212,0.001065171,0.01518738,2.972580636
LOC114176183,24.87108637,2.260846632,0.691142662,3.271172155,0.001071027,0.015231569,2.970199621
LOC114165584,31.89102186,1.668397131,0.510233688,3.269868633,0.001075974,0.01528034,2.968198061
LOC114169569,53.3192499,1.812236405,0.554253523,3.269688564,0.00107666,0.01528034,2.967921618
LOC114184058,27.28915276,1.893959554,0.579308285,3.269346571,0.001077962,0.015288393,2.967396628
LOC114196321,9.941480142,3.560437117,1.089417151,3.268203657,0.001082325,0.01532937,2.965642494
LOC114179755,48.67149593,1.227035696,0.375772437,3.265369081,0.001093215,0.015473087,2.961294306
LOC114181101,17.47864137,2.096377168,0.642056143,3.265099462,0.001094256,0.015477294,2.960880885
LOC114163850,60.96326981,-1.263127696,0.387579898,-3.25901241,0.001118008,0.015770352,2.951555177
LOC114171889,18.12902413,-3.697195804,1.135516202,-3.255960415,0.001130095,0.015930053,2.946885023
LOC114186309,1191.387016,-1.774991111,0.545770835,-3.2522645,0.001144894,0.01610593,2.941234619
LOC114182341,70.9466865,1.047094073,0.321986152,3.251984808,0.001146021,0.016110894,2.940807246
LOC114178445,143.3576935,1.131787276,0.348171399,3.250661257,0.00115137,0.016163208,2.938785271
LOC114190031,14.81006348,2.192370502,0.674474367,3.250487502,0.001152073,0.016163208,2.938519881
LOC114165945,89.02817121,-1.008980205,0.310519213,-3.249332607,0.001156761,0.016207123,2.936756224
LOC114164407,9.711756303,4.596585909,1.41488632,3.248731607,0.001159208,0.016230472,2.935838643
LOC114165797,48.08838136,1.374690466,0.423207762,3.248263832,0.001161116,0.016246247,2.935124565
LOC114192203,3321.536431,-1.0535864,0.32453143,-3.246484945,0.001168396,0.016315203,2.932409837
LOC114179214,62.4852773,1.187487178,0.36639576,3.240995959,0.001191129,0.016577006,2.924041302
LOC114196295,145.5858582,1.028416929,0.317471283,3.239401434,0.001197809,0.016627408,2.921612579
LOC114181050,57.85548628,-1.669186897,0.515512418,-3.237917919,0.001204054,0.016689911,2.919353871
LOC114162966,28.46278849,2.303252354,0.711689392,3.236316828,0.001210829,0.016772643,2.916917153
LOC114181413,69.01062127,-1.194835174,0.369394963,-3.234573544,0.001218245,0.016862444,2.914265215
LOC114181451,100.8752504,-1.083887256,0.33524819,-3.23308906,0.001224594,0.016929501,2.912007946
LOC114181533,73.8286463,1.867263181,0.577677117,3.232364801,0.001227702,0.016961203,2.910906982
LOC114173209,52.00358068,-2.141128208,0.662485409,-3.231962817,0.001229431,0.016968552,2.910296007
LOC114188969,26.99196174,1.774901348,0.549324824,3.231059784,0.001233321,0.016993699,2.90892373
LOC114168522,80.75552403,1.18372004,0.366344519,3.231166237,0.001232862,0.016993699,2.909085482
LOC114183847,5.257057575,5.655249966,1.752175663,3.227558792,0.001248514,0.017134946,2.903606647
LOC114162432,39.29506336,1.505449496,0.467245468,3.221967035,0.001273138,0.017381172,2.895124579
LOC114187079,89.4240099,1.698702439,0.527687348,3.219145667,0.001285732,0.017541594,2.890849706
LOC114181930,47.12853466,1.762459928,0.548333394,3.21421228,0.001308029,0.017787489,2.883382522
LOC114183608,19.44472574,2.091376411,0.650912599,3.212991137,0.001313603,0.017851622,2.881535725
LOC114193336,50.94680874,1.350262084,0.420474356,3.211282837,0.001321438,0.017919277,2.878953193
LOC114184287,26.63723646,2.097132388,0.653164997,3.210723779,0.001324011,0.017922824,2.878108291
LOC114167401,167.2351971,1.309968913,0.407988225,3.210800786,0.001323657,0.017922824,2.878224664
LOC114169724,19.01668453,2.085606665,0.649778241,3.20972069,0.00132864,0.017973788,2.876592647
LOC114176843,24.38450747,2.302925032,0.718338206,3.205906374,0.001346378,0.018131222,2.870833032
LOC114192055,69.62905146,1.305474196,0.407732633,3.201789824,0.001365766,0.018344822,2.864623679
LOC114175964,67.08772628,1.033224165,0.322728041,3.20153205,0.001366989,0.018349398,2.864235085
LOC114168872,29.49497097,1.46701956,0.458477416,3.199764066,0.001375401,0.018426657,2.861570577
LOC114170379,101.5476622,1.065181058,0.333000448,3.198737613,0.001380307,0.018480485,2.860024205
LOC114186703,100.2638644,1.176287965,0.367843746,3.197792479,0.001384839,0.018525328,2.85860072
LOC114194095,42.27865061,1.730972332,0.541362431,3.197437122,0.001386546,0.018528249,2.858065604
LOC114166486,12.99165863,5.016951933,1.570200134,3.195103492,0.001397807,0.018642804,2.854552769
LOC114188837,4.046435127,5.282036629,1.654654487,3.192229357,0.001411792,0.018781164,2.850229345
LOC114167024,20.63991579,2.217980162,0.696329486,3.185245213,0.001446314,0.019179101,2.839737413
LOC114183508,23.05657426,2.648254354,0.831618038,3.184459972,0.001450244,0.019206728,2.838559023
LOC114176357,154.3086905,1.219763822,0.383224015,3.182900273,0.001458078,0.019285935,2.836219168
LOC114166881,108.1424015,1.027252051,0.32303554,3.179997007,0.001472766,0.019455469,2.831866329
LOC114185173,184.5379083,1.061999609,0.334277684,3.176998223,0.001488079,0.019620394,2.827373873
LOC114179629,4.583848216,5.458831847,1.719890908,3.173940755,0.001503844,0.019790623,2.822797261
LOC114165949,60.4586038,-1.442188586,0.454941032,-3.170056085,0.001524095,0.020019144,2.816987915
LOC114190870,4.429482504,5.413715216,1.708072618,3.169487737,0.001527079,0.020028813,2.816138489
LOC114185904,15.25070152,2.967977135,0.937241586,3.166715157,0.001541712,0.020161452,2.811996608
LOC114193797,16.8319102,2.252343257,0.711320506,3.166425316,0.00154325,0.020168878,2.811563802
LOC114164220,103.7304169,1.272416173,0.401879133,3.16616631,0.001544625,0.020169574,2.81117707
LOC114176554,34.08981535,1.434273442,0.45351538,3.162568467,0.00156384,0.020355999,2.805807803
LOC114179789,189.9512378,-1.021957043,0.323177966,-3.162211385,0.001565759,0.020360733,2.805275195
LOC114165968,65.18641163,1.76277124,0.557844904,3.159966554,0.001577873,0.020505444,2.801928091
LOC114187329,48.48514475,1.736718709,0.549678265,3.159518613,0.0015803,0.020524172,2.801260444
LOC114179443,14.12845356,2.906068369,0.920253425,3.157900086,0.0015891,0.020599886,2.798848739
LOC114166662,77.05333523,1.085764533,0.343881956,3.1573757,0.001591961,0.020624121,2.798067599
LOC114185500,20.3318238,1.973929237,0.62541224,3.156204997,0.001598365,0.020668476,2.796324091
LOC114170250,93.99357441,1.199508242,0.380210274,3.154854888,0.00160578,0.020738578,2.794314086
LOC114193688,31.32687463,1.93947783,0.616234117,3.147306803,0.00164782,0.021176365,2.783090334
LOC114183371,62.7295773,5.255387145,1.672124309,3.14294046,0.001672599,0.021389113,2.776608276
LOC114188780,14.34050462,2.135858212,0.680747064,3.137521005,0.001703831,0.021748405,2.768573572
LOC114181519,154.0579756,1.160351028,0.37033099,3.13328093,0.001728639,0.022038029,2.762295683
LOC114183980,39.53238325,1.359028311,0.434139318,3.130396754,0.001745704,0.022201166,2.758029513
LOC114164667,99.85418067,1.166024621,0.372550764,3.129840908,0.00174901,0.022206592,2.757207713
LOC114187386,39.99050264,1.658005106,0.530485759,3.125446967,0.001775351,0.022474209,2.750715824
LOC114187744,14.47569276,3.179697667,1.017282573,3.125677911,0.001773957,0.022474209,2.751056841
LOC114182441,4.012508016,5.271020506,1.688855737,3.121060248,0.001802012,0.022748311,2.744242411
LOC114168594,13.19568441,-2.699421105,0.864947182,-3.120908606,0.00180294,0.022748311,2.744018775
LOC114195915,10.38803366,2.979034244,0.955093712,3.119101516,0.001814034,0.022832911,2.74135446
LOC114164236,65.43059001,-1.029755398,0.330687112,-3.113987093,0.001845776,0.023134463,2.733821091
LOC114174911,3.476004298,-5.425111906,1.742648459,-3.113141884,0.00185107,0.023186853,2.732577147
LOC114164475,58.62430894,1.405202268,0.451592743,3.111658217,0.001860398,0.02328967,2.730394247
LOC114170492,20.19056627,-1.876297422,0.60333008,-3.109901998,0.001871494,0.023386372,2.727811499
LOC114189243,73.18413266,1.611963624,0.518480519,3.109014833,0.001877123,0.023428566,2.726507282
LOC114188908,27.61135965,2.41097966,0.775644116,3.108358084,0.0018813,0.02345256,2.725542005
LOC114184077,40.70857722,1.342931285,0.432196686,3.10722254,0.001888542,0.023528742,2.723873415
LOC114166230,228.6346151,2.225632229,0.716355216,3.106883538,0.001890709,0.023541643,2.72337538
LOC114189284,60.41583304,-1.076387077,0.346620001,-3.105380744,0.001900342,0.023619189,2.721168155
LOC114193792,80.72822593,-1.165247335,0.375220242,-3.105502325,0.001899561,0.023619189,2.721346692
LOC114195408,83.30917338,1.203567306,0.387758438,3.103910032,0.001909814,0.023680327,2.719008936
LOC114175445,66.84116477,1.177063191,0.379824822,3.09896332,0.001941991,0.023958959,2.711752874
LOC114178749,569.9537305,1.079349105,0.348738158,3.095012922,0.001968043,0.024229058,2.705965366
LOC114162783,27.03422164,-2.02475506,0.65435431,-3.094279398,0.001972916,0.024274683,2.704891418
LOC114178137,44.59299109,1.527572254,0.494149368,3.091316824,0.001992709,0.024489251,2.700556142
LOC114187076,61.11917065,1.121849824,0.363175287,3.089003755,0.002008289,0.024666152,2.697173789
LOC114164244,12.78227805,2.659732588,0.862795834,3.082690578,0.002051383,0.025085933,2.687953182
LOC114195994,35.24875231,1.582217723,0.513695006,3.08007223,0.002069504,0.025268838,2.68413373
LOC114171220,61.43965093,1.874447571,0.608615939,3.079852909,0.002071028,0.025272621,2.683813928
LOC114193780,3.79688729,5.188564431,1.684943617,3.079369766,0.00207439,0.025298808,2.6831095
LOC114177536,176.5933407,1.038875876,0.337575923,3.077458447,0.002087739,0.025431795,2.680323705
LOC114181961,76.72895343,1.052006665,0.341934153,3.07663524,0.002093513,0.025487205,2.679124316
LOC114189021,70.65782123,1.135779407,0.369330847,3.075235706,0.002103363,0.025577184,2.677085864
LOC114173055,57.50851559,1.195838646,0.38889947,3.074929998,0.00210552,0.025588459,2.676640699
LOC114187943,3.765141585,5.177767929,1.685020864,3.072821256,0.002120455,0.02575492,2.673571029
LOC114168763,43.54649022,1.382021957,0.450176291,3.069957228,0.002140894,0.025957719,2.669404777
LOC114162848,33.53520764,1.556924067,0.507369884,3.068617426,0.002150518,0.026056539,2.667456931
LOC114166292,37.4840815,5.238650996,1.708480086,3.066264008,0.002167518,0.026234664,2.664037214
LOC114179344,3.885580187,5.218516553,1.703331026,3.063712498,0.002186089,0.026393778,2.660332185
LOC114169234,69.7079191,-1.130549305,0.369027994,-3.063586833,0.002187007,0.026393778,2.660149777
LOC114181563,9.734414871,-2.838931149,0.927133813,-3.062051139,0.002198259,0.026498827,2.657921154
LOC114192706,60.48028046,1.139600281,0.372243621,3.061436697,0.002202776,0.026537898,2.657029733
LOC114178031,64.91557439,1.048981118,0.342968303,3.058536628,0.002224209,0.026734194,2.652824432
LOC114186541,223.7619346,2.213865855,0.723882429,3.05832241,0.0022258,0.026737868,2.652513936
LOC114178167,111.8808146,1.196338432,0.391297417,3.057363481,0.002232933,0.026789059,2.651124253
LOC114176974,22.8546929,2.052589524,0.671767895,3.05550405,0.002246826,0.026857222,2.64843062
LOC114182488,22.90440801,2.460884311,0.805412441,3.055433694,0.002247353,0.026857222,2.648328727
LOC114191742,6.910711968,4.17450724,1.366247998,3.055453508,0.002247204,0.026857222,2.648357423
LOC114183551,17.61752882,2.176889246,0.712573361,3.054968602,0.002250841,0.026868041,2.647655212
TRNAG-UCC_16,30.14652612,-1.465349215,0.480582498,-3.049110656,0.002295199,0.027256801,2.639179609
LOC114186927,53.64298973,1.363273103,0.447204309,3.048434633,0.00230037,0.027302617,2.638202394
LOC114166510,3.851653077,5.207128024,1.709022882,3.046845118,0.002312568,0.027384916,2.635905423
LOC114166300,58.0229868,1.272098481,0.417584035,3.046329298,0.00231654,0.02741634,2.635160242
LOC114177601,11.54365559,2.719411389,0.893447338,3.043728793,0.002336657,0.027607316,2.631405058
LOC114170503,4.054700554,5.279696837,1.735610405,3.041982707,0.002350254,0.027752204,2.628885206
LOC114180790,8.743671933,4.42989207,1.45656097,3.041336519,0.002355304,0.027796064,2.627952977
LOC114190742,58.2112145,1.26044125,0.414561639,3.040419403,0.002362489,0.027849263,2.626630181
LOC114180432,12.79035281,2.842664759,0.935063047,3.040078172,0.002365168,0.027865048,2.626138095
LOC114178893,17.64959313,2.456513292,0.80859464,3.038003432,0.002381512,0.027970384,2.623147149
LOC114178438,372.0737026,1.204294262,0.39634241,3.038519802,0.002377435,0.027970384,2.623891385
LOC114185942,186.8516412,1.032376872,0.339805486,3.038140684,0.002380428,0.027970384,2.623344958
LOC114194066,194.9684132,1.01254178,0.333296199,3.037963781,0.002381826,0.027970384,2.623090005
LOC114183586,75.31262969,1.023651922,0.337231878,3.035454208,0.002401737,0.028184173,2.619474568
LOC114192793,19.70116274,1.734340797,0.572102423,3.031521501,0.002433246,0.028449854,2.613813999
LOC114176272,96.33328005,1.141655666,0.376698767,3.030685963,0.002439989,0.02847601,2.612612167
LOC114162267,139.9533962,1.087118115,0.358724006,3.030513982,0.002441379,0.02847601,2.612364825
LOC114187714,12.73546852,2.532754529,0.836387608,3.028206664,0.002460098,0.0286589,2.60904762
LOC114174198,63.18683872,1.441366542,0.476778277,3.023138031,0.002501681,0.029029546,2.601768055
LOC114167245,183.6383186,2.245001814,0.742769091,3.022476083,0.002507159,0.029076895,2.600818134
LOC114192532,3.733395881,5.166774879,1.709687888,3.022057368,0.00251063,0.029100925,2.600217351
LOC114181540,77.01497947,3.981221665,1.317617042,3.021531703,0.002514993,0.029102861,2.599463216
LOC114165975,19.06334146,1.83070073,0.605877548,3.021568858,0.002514684,0.029102861,2.599516515
LOC114166446,13.26229859,2.134404497,0.706830175,3.019685029,0.002530377,0.029248252,2.596814802
LOC114193554,27.27559923,2.547912121,0.845285512,3.014262146,0.002576051,0.029660941,2.58904552
LOC114175023,117.4991794,1.118239558,0.371793686,3.007688401,0.002632429,0.030226444,2.579643337
LOC114187203,8.323163109,3.34999221,1.114357091,3.0062107,0.002645256,0.03030683,2.577532239
LOC114193060,54.54459197,1.432884827,0.476608937,3.006416195,0.002643469,0.03030683,2.577825764
LOC114189801,11.38418401,3.117242564,1.037109711,3.005701837,0.002649687,0.030340882,2.576805462
LOC114186917,52.75856687,1.119471943,0.372606217,3.004437107,0.002660728,0.030409549,2.574999581
LOC114186714,46.90572149,1.274914937,0.424356978,3.004345408,0.00266153,0.030409549,2.574868672
LOC114187879,70.56667058,1.296386593,0.431631138,3.003459384,0.002669292,0.030464775,2.573603955
LOC114181342,88.65114693,-1.001753814,0.333728197,-3.001705653,0.002684716,0.030607237,2.571101601
LOC114163773,82.0967569,1.02142251,0.340334962,3.001227097,0.002688939,0.030638595,2.570418978
LOC114181831,26.68779239,1.579152741,0.526327958,3.000320839,0.002696954,0.030696289,2.569126523
LOC114176174,9.25558438,2.893206461,0.964281271,3.00037608,0.002696464,0.030696289,2.569205295
LOC114168176,4.023415044,5.27424656,1.759674469,2.997285381,0.002723956,0.030952826,2.564799938
LOC114183045,27.78212698,1.504536573,0.501997218,2.997101413,0.0027256,0.030954606,2.564537839
LOC114163159,42.24675994,-1.907738291,0.636592864,-2.996794969,0.002728341,0.030968834,2.564101279
LOC114193361,314.1563659,3.686727736,1.230363325,2.996454511,0.00273139,0.030986531,2.563616307
LOC114194538,83.68549561,1.036531869,0.346151211,2.994448197,0.002749417,0.031140108,2.560759324
LOC114174586,47.03891338,1.549626271,0.517568763,2.994049066,0.002753017,0.031163909,2.560191157
LOC114181027,34.54529851,-1.369255434,0.457409686,-2.993498991,0.002757984,0.031186206,2.559408226
LOC114181435,3.71645982,5.1550878,1.723565691,2.990943615,0.002781168,0.031380146,2.555772712
LOC114190211,40.36425476,2.06834857,0.691506909,2.991074337,0.002779978,0.031380146,2.555958625
LOC114178406,311.0429963,-1.212900659,0.405578495,-2.990544798,0.002784803,0.031387111,2.555205556
LOC114183706,9.711098258,2.916138712,0.9752964,2.990002537,0.002789751,0.031425861,2.554434512
LOC114192995,63.39598879,1.009528237,0.337947178,2.987236774,0.002815116,0.031625974,2.550503702
LOC114163053,7.720720471,4.348797533,1.456344675,2.986104599,0.00282556,0.03170906,2.548895501
LOC114174133,11.89902152,2.718554014,0.911029526,2.984046002,0.00284464,0.03187161,2.545972687
LOC114176013,37.11381439,1.229048939,0.411922846,2.983687237,0.002847977,0.031891827,2.545463484
LOC114189795,45.55152176,1.191828212,0.399486491,2.983400537,0.002850647,0.031904548,2.545056602
LOC114192263,45.69817931,1.222191724,0.40977203,2.982613828,0.002857984,0.031935126,2.543940282
LOC114186144,11.13645942,2.452393826,0.823749911,2.97710967,0.002909799,0.032392337,2.536137007
LOC114178582,449.022758,3.009003853,1.011163907,2.975782496,0.002922421,0.032498066,2.534257292
LOC114172975,35.09571757,-1.381837182,0.464567238,-2.974461107,0.002935037,0.032614665,2.532386478
LOC114174319,7.029536011,4.109076189,1.382447025,2.972320902,0.002955576,0.032744256,2.529357884
LOC114162638,4.09080907,5.291827129,1.782009692,2.969583808,0.002982035,0.032984695,2.525487325
LOC114186295,20.66110732,-2.095258568,0.706255402,-2.966715102,0.003009997,0.033223344,2.521433895
LOC114191753,41.9608138,1.530291884,0.515920107,2.9661412,0.00301562,0.033250127,2.52062338
LOC114177782,51.76894152,1.12132749,0.378080249,2.965845192,0.003018524,0.033264517,2.520205383
LOC114173864,88.76529403,1.162234292,0.392140611,2.96382027,0.003038457,0.03345159,2.517346913
LOC114183287,37.55849245,1.566716355,0.528618482,2.963794132,0.003038715,0.03345159,2.517310026
LOC114179857,9.191051,2.827670109,0.954315329,2.963035405,0.003046215,0.033498708,2.516239407
LOC114162488,29.07013131,-1.389278154,0.469151813,-2.961255007,0.003063881,0.03363964,2.513728046
LOC114185326,11.31041038,2.682422246,0.90645869,2.959232753,0.003084061,0.033843337,2.510877083
LOC114173379,504.0990469,-1.076548036,0.363950609,-2.957950911,0.003096914,0.033959901,2.509070802
LOC114183906,17.75962385,2.050719989,0.693532092,2.956921552,0.003107272,0.034044178,2.507620782
LOC114177828,67.08054809,1.135555415,0.384512805,2.953231729,0.003144658,0.034381374,2.502426573
LOC114177002,142.6699916,-1.034638194,0.350424721,-2.952526271,0.003151852,0.034423855,2.501434116
LOC114183281,292.5650503,1.95287778,0.662082567,2.949598549,0.003181871,0.034697067,2.497317462
