"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logP"
"LOC114183909",85.7880887065717,-1.44053488402385,0.32114854255392,-4.48557191811632,7.27186125131409e-06,0.000273101706127872,5.13835441613971
"LOC114169624",893.493660045626,-1.16990688698669,0.263298100609174,-4.44327887014741,8.85982096171844e-06,0.000323967372459603,5.05257505419911
"LOC114169076",164.392909398633,-1.57837696505939,0.355670056809263,-4.4377561024369,9.09015356189181e-06,0.000329619022873174,5.04142878008728
"LOC114192078",696.89161892653,-1.01552955866457,0.230108599837749,-4.41326208312348,1.01824606748753e-05,0.00036527682246988,4.9921472585037
"LOC114179524",47.6800130112788,-2.51580258279605,0.570385973901985,-4.41070204722173,1.03036013722863e-05,0.000367713087738918,4.98701095172778
"LOC114173713",400.061618747719,-1.09310504630151,0.24816338362093,-4.40477974772954,1.05891410591361e-05,0.000374743092109454,4.97513926637093
"LOC114189032",69.5197563755166,-1.60776608629916,0.365273999120834,-4.40153443762445,1.07488003308413e-05,0.000378408696587958,4.96864000447112
"LOC114189906",190.530418009851,-1.5206025594767,0.346543990705434,-4.38790629836438,1.14447059755105e-05,0.000398858546945514,4.94139536025056
"LOC114195937",181.764963077375,-1.24849492233596,0.285281953033971,-4.37635437173026,1.20680755195134e-05,0.000419179264205334,4.91836198076376
"LOC114185865",67.1315767240544,-1.40814708377401,0.321823615167055,-4.3755244096772,1.21140884130835e-05,0.000419698906726337,4.9167092610199
"LOC114181802",201.794993117868,-1.06940827533418,0.245089315604838,-4.36334106484841,1.28091008320043e-05,0.0004412353508455,4.89248135561087
"LOC114176576",8209.72618429447,-1.27285696273434,0.292198068689358,-4.35614433881677,1.32373503694615e-05,0.000452243533312013,4.87819893597488
"LOC114162446",304.438978794039,-1.07859713279652,0.248562111344934,-4.33934651971043,1.42907032558647e-05,0.000479568341841164,4.84494639873693
"LOC114187623",1024.88780019733,-1.50608530544515,0.347218199095987,-4.33757593745482,1.44062767993917e-05,0.000481892275061324,4.84144824502972
"LOC114193627",217.417071572194,-1.25506379940178,0.289783785595562,-4.33103528143363,1.48409897025914e-05,0.00049247469178966,4.82853713625092
"LOC114169085",173.429740611796,-1.14001383136487,0.263495256541524,-4.32650608716068,1.51493135265351e-05,0.000499519203222011,4.81960704626349
"LOC114177183",41.605644721718,-1.80191691555669,0.416718103313161,-4.32406680014706,1.53178880579241e-05,0.000503167690141902,4.81480110859481
"LOC114175758",408.86739164369,-1.19515399401966,0.276746410145934,-4.31858896883047,1.57029919845977e-05,0.000513705111999277,4.80401759099195
"LOC114173331",318.218963970311,-1.04963075428958,0.243132270087465,-4.31711822503852,1.58079498730135e-05,0.000516326852524205,4.80112444990145
"LOC114191795",988.476022592372,-1.00566291769972,0.233667781102615,-4.30381507007201,1.67881813040167e-05,0.000542383385421383,4.7749963492706
"LOC114163441",47.8434541182706,-1.78274013565597,0.414345430415175,-4.30254566550826,1.68846856154749e-05,0.00054453945979009,4.77250702130251
"LOC114177334",536.858285218771,-1.13817904502591,0.266510762612449,-4.27066822318546,1.94888152869186e-05,0.00061251403453116,4.71021456057412
"LOC114185777",4266.51855986385,-1.02227703573935,0.239634467935311,-4.26598495845478,1.99022189287575e-05,0.000622685063205607,4.70109850073639
"LOC114181011",151.628075295563,-1.40021258689749,0.328561792097999,-4.26164155593555,2.02930748464384e-05,0.000633960533415911,4.69265214283036
"LOC114170733",570.596703366281,-1.18196172249026,0.279573840405407,-4.22772645958689,2.36064534586443e-05,0.000715970656939582,4.62696925472707
"LOC114187882",35.2099856068952,-2.91141421188231,0.689147445428101,-4.22466081996971,2.39300914884093e-05,0.000722626246020093,4.62105564100899
"LOC114187612",128.639941251463,-1.57076599229829,0.372783033633654,-4.21361985546246,2.51310128569989e-05,0.000753423420032738,4.5997900076533
"LOC114181166",1190.00373183645,-1.08009599572466,0.256882298460055,-4.20463380388436,2.61505200700319e-05,0.000779495301686365,4.58251966965334
"LOC114172685",86.1063208211988,-1.46191451488539,0.349187730274453,-4.18661478665462,2.8314576916566e-05,0.000837325979575588,4.54798992332488
"LOC114168709",438.254467503089,-1.13685687716964,0.271606880541444,-4.18567038840597,2.84325690090747e-05,0.000837915057794347,4.54618389809855
"LOC114177664",94.8277621452188,-1.36952404873133,0.328165731361316,-4.17326953381207,3.00259373896966e-05,0.000873733780881158,4.52250342532996
"LOC114175908",247.378973497202,-1.17785259269593,0.286057244227791,-4.11754156366685,3.82935482534462e-05,0.00105667846811831,4.41687439036434
"LOC114186604",207.164665738728,-1.35419634069461,0.331665725352557,-4.08301563043669,4.44550316974387e-05,0.00119654772250571,4.35207907575658
"LOC114173418",1925.37727316653,-1.1658347153631,0.287764715911593,-4.05134698904945,5.09236228075559e-05,0.00135291427086579,4.29308070734825
"LOC114186981",55.0651933668856,-1.40733970011893,0.347904470232598,-4.04519004650336,5.2280694960864e-05,0.00137690144222245,4.28165864802986
"LOC114177453",42.3411399213438,-2.53520533951606,0.628047146430338,-4.03664813051939,5.42202960456249e-05,0.00141900311889971,4.26583811547869
"LOC114183286",388.793612444535,-1.09708026578112,0.275281376889087,-3.98530506559889,6.7393484896928e-05,0.00170202838022314,4.17138208581001
"LOC114192255",412.821323607957,-1.0627117374688,0.267054109244399,-3.97938732519649,6.9093096379222e-05,0.00172990488961022,4.1605653441481
"LOC114166387",313.94374909669,-1.02261217765707,0.258160260312616,-3.96115256631192,7.45888533161826e-05,0.0018409201448357,4.12732606937686
